,movieId,rating,title,genres,num ratings
20785,101973,3.6931818181818183,Disconnect (2012),Drama|Thriller,132
20786,101975,2.0833333333333335,iSteve (2013),Comedy,6
20787,101979,2.25,All American Orgy (Cummings Farm) (2009),Comedy,2
20788,101984,3.9,"Colors of the Mountain, The (Los colores de la montaña) (2010)",Drama,5
20789,101986,4.5,"Eternal Return, The (L'éternel retour) (1943)",Drama|Romance,1
20790,101989,1.5,Konga (1961),Horror|Sci-Fi,2
20791,101991,3.25,"H-Man, The (Bijo to Ekitainingen) (1958)",Horror|Mystery|Sci-Fi|Thriller,2
20792,101997,2.058333333333333,Scary Movie 5 (Scary MoVie) (2013),Comedy,60
20793,101999,4.0,Last Cowboy Standing (Skavabölen pojat) (2009),Drama,3
20794,102005,3.2777777777777777,Like Someone In Love (2012),Drama,18
20795,102007,2.6666666666666665,"Invincible Iron Man, The (2007)",Animation,18
20796,102009,2.892857142857143,Thor: Tales of Asgard (2011),Animation,14
20797,102012,3.5,Before Your Eyes (Min Dit: The Children of Diyarbakir) (2009),Drama,1
20798,102025,2.25,Yongary: Monster from the Deep (1967),Children|Horror|Sci-Fi,2
20799,102028,3.625,To the Arctic (2012),Documentary|IMAX,4
20800,102033,3.1103603603603602,Pain & Gain (2013),Action|Comedy|Crime,222
20801,102035,2.0,"Holding, The (2011)",Horror|Thriller,1
20802,102037,2.125,Breaking Wind (2011),Comedy,4
20803,102039,4.0,"Taming of the Shrew, The (1980)",Comedy,1
20804,102047,3.0,"Bride Came C.O.D., The (1941)",Comedy|Romance,6
20805,102049,3.25,Mexican Hayride (1948),Comedy,2
20806,102051,2.8157894736842106,Iron Man: Rise Of Technovore (2013),Animation,19
20807,102058,3.15,Hulk Vs. (2009),Animation,30
20808,102060,3.2666666666666666,Planet Hulk (2010),Animation|Sci-Fi,30
20809,102062,3.46,"Band Called Death, A (2012)",Documentary,25
20810,102064,2.25,Home Run (2013),Drama,2
20811,102066,3.076923076923077,Resolution (2012),Horror|Thriller,26
20812,102070,3.261904761904762,Grabbers (2012),Comedy|Horror|Sci-Fi,42
20813,102072,3.147727272727273,"Erased (Expatriate, The) (2012)",Action|Thriller,44
20814,102078,2.0,Albino Farm (2009),Horror,1
20815,102084,3.564814814814815,Justice League: Doom (2012),Action|Animation|Fantasy,54
20816,102086,3.0,Living on One Dollar (2013),Adventure|Documentary|Drama,2
20817,102088,3.0921052631578947,"Grandmaster, The (Yi dai zong shi) (2013)",Action|Drama|IMAX,76
20818,102090,2.0,"Magnetic Monster, The (1953)",Sci-Fi,1
20819,102093,3.5,After Office Hours (1935),Comedy|Crime|Drama,1
20820,102101,1.75,American Kickboxer (American Kickboxer 1) (1991),Action,2
20821,102103,1.0,American Kickboxer 2 (American Kickboxer 2: To the Death) (1993),Action,1
20822,102107,4.25,American Winter (2013),Documentary|Drama,2
20823,102109,2.75,Polly of the Circus (1932),Comedy|Drama|Fantasy,2
20824,102111,3.1666666666666665,Going to Pieces: The Rise and Fall of the Slasher Film (2006),Documentary,6
20825,102113,2.625,One-Eyed Monster (2008),Comedy|Horror|Sci-Fi,4
20826,102115,2.7,Prinsessa Ruusunen (1949),Children|Fantasy|Romance,5
20827,102119,4.5,Yesterday Was a Lie (2008),Drama|Film-Noir|Mystery|Romance|Sci-Fi,1
20828,102121,4.0,Sofia's Last Ambulance (Poslednaka lineika na Sofia) (2012),Documentary,1
20829,102123,3.3262910798122065,This Is the End (2013),Action|Comedy,639
20830,102125,3.675886143931257,Iron Man 3 (2013),Action|Sci-Fi|Thriller|IMAX,1862
20831,102127,3.5625,Miss Austen Regrets (2008),Drama,8
20832,102131,3.75,Valentino (1977),Drama,2
20833,102138,3.25,"Black Camel, The (Charlie Chan in the Black Camel) (1931)",Crime|Drama|Horror|Mystery|Thriller,2
20834,102152,3.5,Middle of Nowhere (2008),Comedy|Drama,5
20835,102154,3.15625,Superman Unbound (2013),Action|Adventure|Animation,32
20836,102158,4.5,Three Degrees Colder (3° kälter) (2005),Drama|Romance,1
20837,102160,3.1463414634146343,"Numbers Station, The (2013)",Action|Thriller,41
20838,102165,2.7954545454545454,"English Teacher, The (2013)",Comedy|Drama,22
20839,102167,3.9166666666666665,Standing Up (2013),Adventure|Children,6
20840,102171,3.25,Late Autumn (Man-choo) (2010),Drama|Romance,2
20841,102174,3.75,Day of the Falcon (2011),Adventure|Drama,2
20842,102176,0.5,"Late Great Planet Earth, The (1979)",Documentary|Drama,2
20843,102178,2.75,"Better Way to Die, A (2000)",Action|Thriller,2
20844,102180,3.0,Casanova's Big Night (1954),Adventure|Comedy,3
20845,102188,2.5,Tunnel Rats (1968 Tunnel Rats) (2008),Action|Drama|War,2
20846,102190,1.7,"20,000 Leagues Under the Sea (1997)",Adventure|Romance|Sci-Fi,5
20847,102194,3.7276785714285716,Mud (2012),Adventure|Crime|Drama,560
20848,102199,3.0,Chariots of the Gods (Erinnerungen an die Zukunft) (1970),Documentary,3
20849,102201,2.5,"Human Tornado, The (1976)",Action|Comedy,2
20850,102208,2.5,Aces 'N' Eights (2008),Action|Adventure|Drama|Romance|Western,1
20851,102213,3.5,"Tenth Man, The (1988)",Drama|War,2
20852,102217,3.99,Bill Hicks: Revelations (1993),Comedy,50
20853,102219,4.5,Perils of the Sentimental Swordsman (1982),Action|Adventure|Fantasy,1
20854,102221,3.5,War of the Shaolin Temple (Shao Lin shi san gun seng) (1980),Action|Adventure|War,1
20855,102224,3.0,Majesteit (2010),Drama,1
20856,102231,3.6052631578947367,Dragon (Wu Xia) (2011),Action|Drama,19
20857,102233,4.0,"Verlorene, Der (Lost One, The) (1951)",Crime|Drama|Thriller,1
20858,102235,3.125,Manhunt (2013),Documentary|War,4
20859,102242,3.2142857142857144,Cheerful Weather for the Wedding (2012),Comedy|Drama,7
20860,102245,3.75,Small Apartments (2012),Comedy|Crime|Drama,10
20861,102248,3.0,Holy Flame of the Martial World (Wu lin sheng huo jin)(1983),Action|Adventure|Comedy|Fantasy,2
20862,102250,3.0,"Web of Death, The (1976)",Action|Adventure|Fantasy|Horror,2
20863,102252,4.0,Legendary Weapons of China (1982),Action|Adventure,4
20864,102263,3.0,Ju-on: White Ghost (2009),Horror,2
20865,102265,3.0,Ju-on: Black Ghost (2009),Horror,2
20866,102267,3.8,Daniel Deronda (2002),Drama|Romance,5
20867,102269,4.0,"South Shaolin Master, The (Nan quan wang) (1984)",Action|Adventure|Drama,1
20868,102273,2.0,Cold Steel (1987),Action|Thriller,2
20869,102275,3.3333333333333335,"Afflicted, The (2010)",Horror|Thriller,3
20870,102278,3.090909090909091,Pawn (2013),Crime|Thriller,11
20871,102280,3.3,Manborg (2011),Action|Adventure|Comedy,5
20872,102282,2.3333333333333335,Bajo la Sal (Under the Salt) (2008),Mystery|Thriller,3
20873,102284,4.0,"Henry IV, Part I (First Part of King Henry the Fourth, with the Life and Death of Henry Surnamed Hotspur, The) (1979)",Drama,1
20874,102286,2.7666666666666666,Family Weekend (2013),Comedy|Drama,15
20875,102290,3.5,"Woman Who Wasn't There, The (2012)",Documentary,4
20876,102294,3.6923076923076925,"Scapegoat, The (2012)",Drama,13
20877,102297,4.0,8:46 (2011),Drama,1
20878,102299,3.8,Hungry for Change (2012),Documentary,5
20879,102303,3.3333333333333335,Hardboiled Egg (Ovosodo) (1997),Comedy|Drama,3
20880,102305,4.0,"Henry IV, Part II (Second Part of King Henry the Fourth, including his death and the coronation of King Henry the Fifth, The) (1979)",Drama,1
20881,102323,3.5,"Grin Without a Cat, A (Fond de l'air est rouge, Le) (1977)",Documentary,1
20882,102325,4.25,Number Two (Numéro deux) (1975),Drama,2
20883,102332,1.5,American Bandits: Frank and Jesse James (2010),Western,1
20884,102338,3.875,Shaolin Temple (Shao Lin si) (1976),Action|Adventure|Drama,4
20885,102340,4.5,"Sentimental Swordsman, The (To ching chien ko wu ching chien) (1977)",Action|Adventure,1
20886,102342,3.5,Descendant of the Sun (Ri jie) (1983),Action|Adventure|Fantasy|Sci-Fi,1
20887,102352,3.0,"Three and Out (Deal Is a Deal, A) (2008)",Comedy|Drama,1
20888,102354,2.9,About Cherry (2012),Drama,15
20889,102356,2.9545454545454546,Sushi Girl (2012),Crime|Mystery|Thriller,11
20890,102360,2.5,Where the Road Meets the Sun (2011),Crime|Drama,1
20891,102364,1.75,Airspeed (1999),Action|Adventure|Drama|Thriller,2
20892,102367,3.5,Rich and Famous (Gong woo ching) (1987),Action|Crime|Drama,3
20893,102369,3.142857142857143,"Arrested Development Documentary Project, The (2013)",Documentary,7
20894,102371,2.0,"Awful Dr. Orlof, The (Gritos en la Noche) (1962)",Horror|Thriller,2
20895,102373,2.75,"Tomorrow, the World! (1944)",Drama,2
20896,102376,4.0,Enter the Phoenix (Da lao ai mei li) (2004),Action|Comedy,2
20897,102378,3.3846153846153846,Syrup (2013),Comedy|Drama,13
20898,102388,1.0,"Candy Snatchers, The (1973)",Crime|Thriller,1
20899,102390,2.0625,Fortress 2 (2000),Action|Sci-Fi,8
20900,102396,3.15,"Woman in the Fifth, The (Femme du Vème, La) (2011)",Drama|Mystery|Thriller,10
20901,102399,3.5,Dangerous Corner (1934),Mystery,1
20902,102403,2.25,"Intruder, The (1999)",Drama|Mystery|Romance|Thriller,2
20903,102407,3.464983713355049,"Great Gatsby, The (2013)",Drama,614
20904,102411,2.0,Hurt (2009),Drama|Horror|Thriller,1
20905,102413,2.5,How Much Wood Would a Woodchuck Chuck (Beobachtungen zu einer neuen Sprache) (1976),Documentary,3
20906,102415,3.5,Hyenas (Hyènes) (1992),Comedy|Drama,1
20907,102419,3.5,Lesson Plan (2011),Documentary,1
20908,102421,3.0,Seven Billiard Tables (Siete mesas de billar francés) (2007),Drama,1
20909,102425,2.0,Lady Terminator (Pembalasan ratu pantai selatan) (1989),Action|Adventure|Horror|Sci-Fi|Thriller,2
20910,102429,3.0,"Little Thief, The (La petite voleuse) (1988)",Crime|Drama|Romance,1
20911,102432,3.3,"Blueprint for Murder, A (1953)",Film-Noir|Mystery|Thriller,5
20912,102434,2.75,"Huey P. Newton Story, A (2001)",Documentary,2
20913,102436,2.0,"Affair of the Heart, An (2012)",Documentary,2
20914,102443,3.5,My Sucky Teen Romance (2011),Comedy,1
20915,102445,3.8143074581430745,Star Trek Into Darkness (2013),Action|Adventure|Sci-Fi|IMAX,1971
20916,102447,4.0,Sweet Home (1989),Horror,1
20917,102450,3.5,"Last Chance: Diary of Comedians, The (Bokutachi no koukan nikki) (2013)",Comedy|Drama,1
20918,102459,0.5,Andrew Dice Clay: Indestructible (2012),Comedy,1
20919,102463,4.0,Foreverland (2011),Drama,1
20920,102469,3.3157894736842106,Wish You Were Here (2012),Drama|Mystery,19
20921,102477,4.25,Tales of Vesperia: The First Strike (Teiruzu obu vesuperia: The first strike) (2009),Animation,2
20922,102479,3.6,Reincarnated (2012),Adventure|Documentary,5
20923,102481,3.0839160839160837,"Internship, The (2013)",Comedy,286
20924,102483,4.0,Bliss (Mutluluk) (2007),Drama,2
20925,102485,3.5,La Soufrière - Warten auf eine unausweichliche Katastrophe (1977),Documentary,4
20926,102487,2.5,"Man with a Cloak, The (1951)",Drama|Thriller,1
20927,102495,4.333333333333333,Spine Tingler!  The William Castle Story (2007),Documentary,3
20928,102497,3.5,Last Stand At Saber River (1997),Western,2
20929,102499,3.25,"Flaying, The (El Bosque de los Sometidos) (2012)",Fantasy|Horror|Thriller,2
20930,102509,3.0,"Secret Six, The (1931)",Crime,1
20931,102514,3.3333333333333335,"Corsican File, The (L'enquête corse) (2004)",Action|Comedy|Crime,3
20932,102517,3.642857142857143,Zatoichi Meets Yojimbo (Zatôichi to Yôjinbô) (Zatôichi 20) (1970),Action|Adventure|Drama,7
20933,102521,1.4,Deep in the Valley (American Hot Babes) (2009),Comedy,5
20934,102523,2.5,To Be King (Koning van Katoren) (2012),Adventure,1
20935,102526,4.5,Tokyo Trial (Tokyo saiban) (1983),Documentary,1
20936,102529,3.5,"Harvest: 3,000 Years (Mirt Sost Shi Amit) (1976)",Drama,1
20937,102533,3.25,My Fake  Fiance (2009),Comedy|Romance,8
20938,102535,3.25,Sissi: The Young Empress (Sissi - Die Junge Kaiserin) (1956),Drama,8
20939,102541,3.75,As You Like It (1978),Comedy,2
20940,102544,3.25,Below the Belt (1980),Action|Comedy|Drama,2
20941,102553,3.5,"Aries Spears: Hollywood, Look I'm Smiling (2011)",Comedy,1
20942,102557,3.375,Kiss of the Damned (2012),Horror|Romance|Thriller,4
20943,102588,3.635294117647059,Stories We Tell (2012),Documentary,85
20944,102590,3.0,Darkon (2006),Documentary|Fantasy,8
20945,102596,4.5,180° South (180 Degrees South) (180° South: Conquerors of the Useless) (2010),Documentary|Drama,3
20946,102598,2.0,After Alice (Eye of the Killer) (2000),Crime|Drama|Mystery|Thriller,1
20947,102602,3.388888888888889,Mimino (1977),Comedy,9
20948,102604,2.909090909090909,"Jeffrey Dahmer Files, The (2012)",Crime|Documentary,11
20949,102660,3.0714285714285716,Cycling with Moliere (Alceste à bicyclette) (2013),Comedy|Drama,7
20950,102662,2.625,Company of Heroes (2013),Action|War,12
20951,102664,3.25,Three Smart Girls Grow Up (1939),Comedy|Musical|Romance,2
20952,102666,3.9074074074074074,Ivan Vasilievich: Back to the Future (Ivan Vasilievich menyaet professiyu) (1973),Adventure|Comedy,27
20953,102672,4.5,New York: A Documentary Film (1999),Documentary,2
20954,102675,4.25,"Dead Man and Being Happy, The (El muerto y ser feliz) (2012)",Drama,2
20955,102677,3.75,"Players, The (Les infidèles) (2012)",Comedy,4
20956,102682,3.1666666666666665,Livid (Livide) (2011),Fantasy|Horror,6
20957,102684,3.0479041916167664,Only God Forgives (2013),Drama|Thriller,167
20958,102686,2.912536443148688,"Hangover Part III, The (2013)",Comedy,343
20959,102688,3.0,Garbo the Spy (Garbo: El espía) (2009),Documentary|War,3
20960,102716,3.311619718309859,"Fast & Furious 6 (Fast and the Furious 6, The) (2013)",Action|Crime|Thriller|IMAX,284
20961,102720,3.315436241610738,Epic (2013),Adventure|Animation|Fantasy,149
20962,102735,2.4285714285714284,Captain America (1979),Action|Drama,7
20963,102739,4.0,"Four Seasons (Seasons, The) (Vremena goda) (1975)",Documentary,1
20964,102742,4.5,Tie Xi Qu: West of the Tracks (Tiexi qu) (2003),Documentary,1
20965,102747,3.5833333333333335,"Rink, The (1916)",Comedy,6
20966,102749,2.0,Captain America II: Death Too Soon (1979),Action|Crime,3
20967,102751,3.5,Bastards of the Party (2005),Documentary,1
20968,102753,3.7758620689655173,"Past, The (Le passé) (2013)",Drama|Mystery|Romance,116
20969,102758,2.6666666666666665,Lathe of Heaven (2002),Sci-Fi,3
20970,102760,3.6666666666666665,Down Terrace (2009),Comedy|Crime|Drama,6
20971,102762,3.5,My Wrongs 8245-8249 and 117 (2002),Comedy|Drama,3
20972,102765,4.0,Bush Mama (1979),Drama,1
20973,102777,2.25,"Surrender, Dorothy (2006)",Drama,2
20974,102779,3.25,"Twonky, The (1953)",Comedy|Sci-Fi,2
20975,102781,4.166666666666667,"Merchant of Venice, The (1980)",Comedy|Drama,3
20976,102783,3.1666666666666665,"Loss of a Teardrop Diamond, The (2008)",Drama,3
20977,102792,3.7426470588235294,"Broken Circle Breakdown, The (2012)",Drama,68
20978,102794,1.5,After School Midnighters (Hôkago middonaitâzu) (2012),Action|Animation|Children|Comedy|Fantasy,1
20979,102796,2.0,Life Back Then (Antoki no inochi) (2011),Drama|Romance,1
20980,102798,3.5625,"Devil's Carnival, The (2012)",Horror|Musical,8
20981,102800,3.755859375,Frances Ha (2012),Comedy|Drama,256
20982,102802,3.066666666666667,"Lords of Salem, The (2012)",Horror|Thriller,30
20983,102804,3.375,Up Periscope (1959),Action|Drama|War,4
20984,102807,3.875,Alive and Ticking (Ein Tick anders) (2011),Comedy|Drama,4
20985,102817,2.5,Cell Count (2012),Horror|Sci-Fi,4
20986,102819,3.405511811023622,Behind the Candelabra (2013),Drama,127
20987,102826,3.9,"Parade, The (Parada) (2011)",Comedy|Drama,5
20988,102828,2.1666666666666665,L.A. Zombie (2010),Horror,3
20989,102830,3.0,Firecracker (2005),Crime|Drama|Mystery,2
20990,102841,3.0,At the River I Stand (1993),Documentary,1
20991,102843,2.5,Attack of the 5 Ft. 2 Women (National Lampoon's Attack of the 5 Ft 2 Woman) (1994),Comedy,2
20992,102848,2.4,Armageddon 2012 (2012),Sci-Fi,5
20993,102850,2.25,Finding a Family (2011),Drama,2
20994,102852,3.6666666666666665,With Great Power: The Stan Lee Story (2012),Documentary,3
20995,102854,2.5714285714285716,Aftershock (2012),Horror|Thriller,14
20996,102856,3.3333333333333335,3096 Days (2013),Drama,6
20997,102858,2.357142857142857,Tavarataivas (2013),Documentary,7
20998,102860,3.25,Hilton! (2013),Documentary,2
20999,102862,3.25,"Human Scale, The (2012)",Documentary,2
21000,102868,3.25,Privilege (1967),Drama|Musical,4
21001,102870,4.25,Little Girl (La pivellina) (2009),Drama,2
21002,102874,3.5,"Last Elvis, The (Último Elvis, El) (2012)",Drama,1
21003,102876,2.6666666666666665,Last Days Here (2011),Documentary,6
21004,102880,2.4345454545454546,After Earth (2013),Action|Adventure|Sci-Fi|IMAX,275
21005,102882,5.0,Dream Demon (1988),Horror,1
21006,102895,3.5,Fairhaven (2012),Drama,1
21007,102897,3.25,Derek (2008),Documentary,2
21008,102899,2.25,Sharon's Baby (1975),Horror,2
21009,102901,2.75,In the Park (1915),Comedy,2
21010,102903,3.5343601895734595,Now You See Me (2013),Crime|Mystery|Thriller,844
21011,102905,3.11,Lovelace (2013),Drama,50
21012,102908,2.3333333333333335,"Dangerous Place, A (2012)",Thriller,3
21013,102910,3.5,Modify (2005),Documentary,2
21014,102912,4.166666666666667,Hiroshima (2005),Documentary,3
21015,102917,3.5,War Made Easy: How Presidents & Pundits Keep Spinning Us to Death (2007),Documentary|War,1
21016,102920,3.625,Dark Circles (2013),Horror,8
21017,102922,2.911764705882353,Assault on Wall Street (2013),Drama|Thriller,17
21018,102924,2.9166666666666665,Interview with a Hitman (2012),Action|Thriller,6
21019,102941,3.392857142857143,Special Forces (Forces spéciales) (2011),Action|Drama|War,14
21020,102943,3.0,Feeding Frenzy (2010),Comedy|Horror,1
21021,102949,2.8333333333333335,Age of Heroes (2011),Action|Adventure|Drama|Thriller|War,3
21022,102951,3.3333333333333335,All In: The Poker Movie (2009),Documentary,6
21023,102953,3.625,Nice Guy Johnny (2010),Comedy|Romance,4
21024,102956,3.388888888888889,Take Me Home (2011),Comedy|Romance,9
21025,102961,3.0,"Ideal Husband, An (1947)",Comedy,1
21026,102963,4.0,Any Wednesday (Bachelor Girl Apartment) (1966),Comedy,1
21027,102965,2.5,Attack on the Iron Coast (1968),Action|Drama|War,2
21028,102967,2.75,"Combat dans L'Ile, Le (Fire and Ice) (1962)",Drama,2
21029,102969,3.0,"Era of Vampires, The (2003)",Action|Horror,1
21030,102972,3.0,"East, West, East: The Final Sprint (2009)",Comedy|Drama,1
21031,102974,3.0833333333333335,Somebody Up There Likes Me (2012),Comedy|Drama|Romance,6
21032,102976,4.0,Dances Sacred and Profane (1985),Documentary,2
21033,102978,2.9285714285714284,Mary and Martha (2013),Drama,7
21034,102980,3.5,Opera Jawa (2006),Musical,1
21035,102984,2.7,Inhuman Resources (Redd Inc.) (2012),Horror|Thriller,5
21036,102986,2.75,Rapado (1992),Drama,2
21037,102989,3.8333333333333335,"Color of Friendship, The (2000)",Comedy|Drama,6
21038,102991,2.7419354838709675,Berberian Sound Studio (2012),Drama|Horror|Thriller,31
21039,102993,3.7426829268292683,"Way, Way Back, The (2013)",Comedy|Drama,410
21040,102995,3.0,Foxfire (2012),Drama,2
21041,102997,3.0,Vasermil (2007),Drama,1
21042,103003,4.0,Whole (2003),Documentary,1
21043,103006,2.6666666666666665,Penthouse (1933),Comedy|Crime|Drama,3
21044,103008,3.25,Come Out and Play (2012),Horror,2
21045,103010,3.5,Just Like Brothers (Comme des frères) (2012),Comedy|Drama|Romance,1
21046,103017,3.55,The Body (2012),Mystery|Thriller,20
21047,103022,3.375,Eu Não Quero Voltar Sozinho (I Don't Want to Go Back Alone) (2010),Drama|Romance,8
21048,103027,3.5408163265306123,Much Ado About Nothing (2012),Comedy|Drama|Romance,98
21049,103030,3.6666666666666665,Any Day Now (2012),Drama,12
21050,103032,3.8333333333333335,They Call Us Misfits (Dom kallar oss mods) (1968),Documentary,3
21051,103036,4.0,No and Me (No et moi) (2010),Drama,1
21052,103040,2.375,His New Profession (1914),Comedy,4
21053,103042,3.3910714285714287,Man of Steel (2013),Action|Adventure|Fantasy|Sci-Fi|IMAX,1120
21054,103044,3.25,Shanghaied (1915),Comedy,2
21055,103048,3.687116564417178,"Kings of Summer, The (2013)",Comedy,163
21056,103050,3.125,Pyaar Ka Punchnama (2011),Comedy|Drama|Romance,4
21057,103052,3.0,London Paris New York (2012),Romance,2
21058,103055,2.7169811320754715,"Big Wedding, The (2013)",Comedy,53
21059,103057,3.1818181818181817,Still Mine (2012),Drama,11
21060,103059,3.391304347826087,Hannah Arendt (2012),Drama,23
21061,103064,3.75,"Otra Familia, La (2011)",Drama,2
21062,103066,3.3333333333333335,"Birders: The Central Park Effect (Central Park Effect, The) (2012)",Documentary,3
21063,103068,2.5,41 (2012),Documentary,1
21064,103071,4.0,Bakhita (2009),Drama,1
21065,103075,2.8394495412844036,"Purge, The (2013)",Crime|Horror|Thriller,218
21066,103078,2.5,"Neighbor, The (1993)",Horror|Thriller,3
21067,103081,3.7857142857142856,God Bless Ozzy Osbourne (2011),Documentary,7
21068,103083,3.5142857142857142,"Reluctant Fundamentalist, The (2012)",Drama,35
21069,103085,2.375,Rapture-Palooza (2013),Comedy|Fantasy,20
21070,103087,3.0,Landet som icke är (1977),Drama,1
21071,103089,4.0,100 Years of Evil (2010),Adventure|Comedy|Documentary,1
21072,103091,3.0,Speed: In Search of Lost Time (Speed - Auf der Suche nach der verlorenen Zeit) (2012),Documentary,1
21073,103101,3.5,Après lui (2007),Drama,2
21074,103103,3.0,"Witches, The (aka Devil's Own, The) (1966)",Horror,1
21075,103105,2.3,Tetsuo III: The Bullet Man (2009),Action|Horror|Sci-Fi,5
21076,103107,3.623529411764706,20 Feet from Stardom (Twenty Feet from Stardom) (2013),Documentary,85
21077,103112,4.0,Perfumed Nightmare (1977),Comedy|Drama,1
21078,103114,2.25,Far Out Man (1990),Comedy,2
21079,103116,3.3333333333333335,Out Late (2008),Documentary,3
21080,103118,4.0,Bad Blood: A Cautionary Tale (2010),Documentary,1
21081,103120,1.875,Beverly Hills Chihuahua 3 (2012),Adventure|Children|Comedy,4
21082,103130,4.0,AM1200 (2008),Horror,2
21083,103132,3.0,"Executioner, The (1970)",Drama|Thriller,1
21084,103135,3.0,Looking for Palladin (2008),Comedy,1
21085,103137,2.9913793103448274,"Bling Ring, The (2013)",Crime|Drama,174
21086,103139,4.0,"Mugger, The (El asaltante) (2007)",Drama,1
21087,103141,3.639864864864865,Monsters University (2013),Adventure|Animation|Comedy,740
21088,103143,5.0,Donos de Portugal (2012),Documentary,1
21089,103150,3.0833333333333335,Hammer of the Gods (2013),Action,6
21090,103164,3.5,"Beginner's Guide to Endings, A (2010)",Comedy|Drama,3
21091,103166,4.0,"War You Don't See, The (2010)",Documentary,4
21092,103171,3.357142857142857,Schlussmacher (2013),Comedy,7
21093,103175,4.0,From the East (D'Est) (1993),Documentary,1
21094,103182,4.25,Julius Caesar (1979),Drama,2
21095,103186,1.0,Wedding Trough (Vase de noces) (1975),Horror|Romance,1
21096,103190,2.8,Oblivion Island: Haruka and the Magic Mirror (Hottarake no shima - Haruka to maho no kagami) (2009),Adventure|Animation|Fantasy,5
21097,103203,3.7142857142857144,Eden (2012),Crime|Drama,14
21098,103206,3.5,Days of Grace (Días de gracia) (2011),Thriller,1
21099,103208,3.3333333333333335,"Place at the Table, A (2012)",Documentary,9
21100,103210,3.361111111111111,Fullmetal Alchemist: The Sacred Star of Milos (2011),Action|Adventure|Animation,18
21101,103212,1.0,American Idiots (2013),Comedy|Romance,2
21102,103219,3.0813953488372094,Maniac (2012),Horror|Thriller,43
21103,103221,2.9166666666666665,Not Suitable for Children (2012),Comedy|Romance,12
21104,103224,3.5,"Lesser Blessed, The (2012)",Drama,1
21105,103226,2.1666666666666665,"Common Man, A (2012)",Action|Thriller,3
21106,103228,3.337231968810916,Pacific Rim (2013),Action|Adventure|Sci-Fi|IMAX,1026
21107,103233,3.125,LEGO Batman: The Movie - DC Heroes Unite (2013),Action|Adventure|Animation,20
21108,103235,3.8666666666666667,"Best Offer, The (Migliore offerta, La) (2013)",Thriller,135
21109,103237,3.8,Sassy Pants (2012),Comedy|Drama,5
21110,103249,3.359538784067086,World War Z (2013),Action|Drama|Horror|IMAX,954
21111,103253,3.281779661016949,Elysium (2013),Action|Drama|Sci-Fi|IMAX,944
21112,103255,3.3970588235294117,Dirty Wars (2013),Documentary|War,34
21113,103257,2.6666666666666665,"Reality of Love, The (I Want to Marry Ryan Banks) (2004)",Comedy|Romance,3
21114,103259,1.8,K-911 (1999),Action|Comedy|Crime,5
21115,103266,3.0,Mr. Moto's Gamble (1938),Crime|Drama|Mystery,4
21116,103269,3.3333333333333335,Unconditional (2012),Drama,6
21117,103271,2.875,Sign 'o' the Times (1987),Documentary|Musical,4
21118,103273,2.875,Just Before Dawn (1981),Horror,4
21119,103275,3.4814814814814814,We Steal Secrets: The Story of WikiLeaks (2013),Documentary,27
21120,103277,3.4166666666666665,Hatfields & McCoys (2012),Drama|Romance,18
21121,103279,3.719178082191781,What Maisie Knew (2012),Drama,73
21122,103282,2.25,Dragon Hunter (2009),Action|Adventure|Fantasy,2
21123,103286,0.75,Shark Alarm at Müggelsee (Hai Alarm am Müggelsee) (2013),Comedy,2
21124,103288,3.25,"Revisionaries, The (2012)",Documentary,6
21125,103290,2.5,"Anniversary, The (1968)",Comedy|Drama|Horror|Thriller,1
21126,103292,2.75,"Purple Gang, The (1959)",Crime|Drama,2
21127,103294,0.5,"Death of Maria Malibran, The (Der Tod der Maria Malibran) (1972)",Comedy|Drama|Fantasy|Musical,1
21128,103299,3.3974358974358974,American Mary (2012),Horror|Thriller,39
21129,103301,1.5,Liz & Dick (2012),Drama,5
21130,103303,1.75,Yamla Pagla Deewana 2 (2013),Action|Comedy|Drama,2
21131,103306,3.3225,Europa Report (2013),Sci-Fi|Thriller,200
21132,103308,2.7,Känd från TV (2001),Comedy,5
21133,103315,3.443548387096774,Odd Thomas (2013),Drama|Fantasy|Mystery|Thriller,62
21134,103317,2.5,Cigarettes and Coffee (Un cartus de kent si un pachet de cafea) (2004),Drama,2
21135,103319,3.5714285714285716,Jim Gaffigan: Mr. Universe (2012),Comedy,21
21136,103322,2.5,"Projectionist, The (1971)",Comedy|Drama|Fantasy,1
21137,103324,2.1666666666666665,"Vampire, The (1957)",Horror|Sci-Fi|Thriller,3
21138,103328,2.75,Love Ghost (Shibito no koiwazura) (2001),Horror,2
21139,103330,3.1666666666666665,"Sound of Insects, The (2009)",Adventure|Documentary|Drama|Mystery|Thriller,3
21140,103333,3.5,Blutzbrüdaz (2013),Comedy,1
21141,103335,3.740740740740741,Despicable Me 2 (2013),Animation|Children|Comedy|IMAX,783
21142,103339,3.1837455830388692,White House Down (2013),Action|Drama|Thriller|IMAX,283
21143,103341,3.462990936555891,"World's End, The (2013)",Action|Comedy|Sci-Fi,662
21144,103343,1.5,Keith Lemon: The Film (2012),Comedy,4
21145,103359,4.0,"Tempest, The (1980)",Comedy|Drama|Fantasy,1
21146,103361,3.25,Back to 1942 (2012),Drama|IMAX,2
21147,103363,3.2,Aks (2001),Thriller,5
21148,103366,3.0476190476190474,Redemption (Hummingbird) (2013),Action|Crime|Thriller,63
